,id,rated,speed,createdAt,lastMoveAt,winner,clock,movesperplayer,white_player_name,white_ranking,black_player_name,black_ranking,Gametime,timepermove,white_kingcastle,white_queencastle,black_kingcastle,black_queencastle,White_moves_before_castle,Black_moves_before_castle,opens1,my_rank,i_won,enemy_rank,rank_difference,is_higher
5025,UHI24W6S,True,blitz,2020-01-18 20:41:18.294000+01:00,2020-01-18 20:51:30.962000+01:00,white,300,33,aka4velet,1151,EvilSaintPL,1182,612.7,18.6,1,0,1,0,3,7,no opens,1182,-1,1151,31,True
5026,72ArYHNQ,True,blitz,2020-01-18 19:03:18.124000+01:00,2020-01-18 19:14:21.694000+01:00,black,300,26,YooHo,1084,EvilSaintPL,1178,663.6,25.5,0,0,1,0,28,13,no opens,1178,1,1084,94,True
5037,vnr3UQYd,True,blitz,2020-01-17 22:14:08.143000+01:00,2020-01-17 22:21:55.540000+01:00,white,300,20,Rawonam,1126,EvilSaintPL,1185,467.4,23.4,0,0,1,0,22,10,Black e4 e6 d4 d5,1185,-1,1126,59,True
5038,m4BssSJx,True,blitz,2020-01-17 21:59:08.256000+01:00,2020-01-17 22:11:04.444000+01:00,black,300,19,EvilSaintPL,1191,romborug,1190,716.2,37.7,0,0,0,1,21,16,White e4 e5 Nf3 Nc6,1191,-1,1190,1,True
5039,cloITcaE,True,blitz,2020-01-15 13:39:45.890000+01:00,2020-01-15 13:48:28.383000+01:00,white,300,24,EvilSaintPL,1184,Yissnn,1194,522.5,21.8,0,0,1,0,26,13,White e4 c5 Nf3 Nc6,1184,1,1194,-10,False
5040,IemxczKB,True,blitz,2020-01-14 22:29:55.234000+01:00,2020-01-14 22:35:30.675000+01:00,black,180,22,EvilSaintPL,1191,blacstallion,1108,335.4,15.2,0,0,0,0,24,24,White e4 d5 exd5 Qxd5,1191,-1,1108,83,True
5041,Qd1Ft73t,True,blitz,2020-01-14 22:26:30.875000+01:00,2020-01-14 22:29:42.448000+01:00,white,180,13,mr_mkc,1252,EvilSaintPL,1196,191.6,14.7,1,0,0,0,12,14,no opens,1196,-1,1252,-56,False
5042,2IaLINQi,True,blitz,2020-01-14 22:20:30.487000+01:00,2020-01-14 22:26:24.293000+01:00,white,180,64,gregpandolfo,1185,EvilSaintPL,1202,353.8,5.5,0,0,0,0,66,65,no opens,1202,-1,1185,17,True
5043,7WvhOe4N,True,blitz,2020-01-14 22:15:48.854000+01:00,2020-01-14 22:19:50.302000+01:00,white,180,25,EvilSaintPL,1196,sb_swag,1196,241.4,9.7,1,0,1,0,7,5,White e4 e5 Nf3 Nc6,1196,1,1196,0,False
5044,hlWjEaHr,True,blitz,2020-01-14 21:59:45.297000+01:00,2020-01-14 22:07:29.144000+01:00,black,300,14,SulimAlex,1205,EvilSaintPL,1190,463.8,33.1,0,0,0,0,16,16,Black e4 e6 d4 d5,1190,1,1205,-15,False
5045,dEF6B2uH,True,blitz,2020-01-14 14:54:16.091000+01:00,2020-01-14 15:04:40.674000+01:00,white,300,29,EvilSaintPL,1184,Augusto_Cavalcanti,1203,624.6,21.5,1,0,1,0,5,11,no opens,1184,1,1203,-19,False
5046,EjSJBeJT,True,blitz,2020-01-14 13:46:33.312000+01:00,2020-01-14 13:58:03.950000+01:00,white,300,42,ArnoF1664,1103,EvilSaintPL,1191,690.6,16.4,0,0,1,0,44,12,no opens,1191,-1,1103,88,True
5047,UFZOG6yM,True,blitz,2020-01-14 13:42:56.366000+01:00,2020-01-14 13:46:21.053000+01:00,black,300,18,EvilSaintPL,1195,syokbe2,1302,204.7,11.4,1,0,0,0,14,20,White e4 e5 Nf3 Nc6,1195,-1,1302,-107,False
5048,pZZ00V3Q,True,blitz,2020-01-14 13:36:59.359000+01:00,2020-01-14 13:42:33.266000+01:00,black,300,24,EvilSaintPL,1200,coldbriw,1242,333.9,13.9,0,0,0,1,26,14,White e4 e5 Nc3 Nc6,1200,-1,1242,-42,False
5049,yjKDCV4p,True,blitz,2020-01-13 21:21:17.405000+01:00,2020-01-13 21:31:11.191000+01:00,black,300,23,vet01,1179,EvilSaintPL,1194,593.8,25.8,1,0,1,0,4,7,Black e4 e6 Nf3 d5,1194,1,1179,15,True
5050,WcpwF3uf,True,blitz,2020-01-13 21:14:24.943000+01:00,2020-01-13 21:21:09.018000+01:00,white,300,22,gattorosso,1312,EvilSaintPL,1198,404.1,18.4,0,1,1,0,17,6,no opens,1198,-1,1312,-114,False
5051,DbWsnpqo,True,blitz,2020-01-13 21:03:36.126000+01:00,2020-01-13 21:14:12.165000+01:00,black,300,23,aragonlu,1178,EvilSaintPL,1193,636.0,27.7,0,1,1,0,16,11,no opens,1193,1,1178,15,True
5052,R81SCCcC,True,blitz,2020-01-13 20:50:15.448000+01:00,2020-01-13 21:02:48.316000+01:00,black,300,29,EvilSaintPL,1197,syd79,1252,752.9,26.0,1,0,1,0,7,12,White e4 c6 Nf3 d5,1197,-1,1252,-55,False
5053,MFC8svMl,True,blitz,2020-01-13 20:36:51.287000+01:00,2020-01-13 20:49:21.156000+01:00,black,300,48,EvilSaintPL,1202,Falchata,1247,749.9,15.6,1,0,1,0,13,8,White e4 e5 Nf3 Nf6,1202,-1,1247,-45,False
5054,kuf0TMyy,True,bullet,2020-01-13 16:25:08.549000+01:00,2020-01-13 16:28:34.567000+01:00,white,120,22,endeerun,1125,EvilSaintPL,1174,206.0,9.4,1,0,0,0,11,23,Black e4 e6 Nf3 d5,1174,-1,1125,49,True
5055,crCOfpC7,True,bullet,2020-01-13 16:20:18.614000+01:00,2020-01-13 16:24:53.330000+01:00,white,120,27,IOANCSI,1183,EvilSaintPL,1249,274.7,10.2,1,0,1,0,6,11,Black d4 Nf6 Nf3 e6,1249,-1,1183,66,True
5056,HBxrj3Tp,True,bullet,2020-01-13 16:06:50.211000+01:00,2020-01-13 16:12:22.534000+01:00,draw,120,52,EvilSaintPL,1283,Iroslaw,1117,332.3,6.4,1,0,1,0,9,6,White e4 e5 Nf3 Nc6,1283,0,1117,166,True
5057,vKzQPn5l,True,bullet,2020-01-13 16:00:09.291000+01:00,2020-01-13 16:04:05.729000+01:00,draw,120,41,BMKY,1361,EvilSaintPL,1255,236.4,5.8,1,0,0,1,8,8,Black e4 e6 Nf3 d5,1255,0,1361,-106,False
5058,1U3RFkus,True,classical,2020-01-13 15:34:51.308000+01:00,2020-01-13 15:47:56.984000+01:00,black,900,26,EvilSaintPL,1346,Thekindofart,1396,785.7,30.2,0,0,1,0,28,14,White e4 e5 Nf3 Nc6,1346,-1,1396,-50,False
5059,0lVw2zgs,True,classical,2020-01-13 15:18:45.410000+01:00,2020-01-13 15:32:55.659000+01:00,black,900,28,doruk-2011,1327,EvilSaintPL,1338,850.2,30.4,0,1,1,0,14,5,no opens,1338,1,1327,11,True
5060,sX9jq04e,True,blitz,2020-01-13 15:17:34.852000+01:00,2020-01-13 15:18:12.117000+01:00,black,300,7,EvilSaintPL,1208,tuput,1204,37.3,5.3,0,0,0,0,9,9,White e4 e5 Nf3 Nf6,1208,-1,1204,4,True
5061,8lPDIUJE,True,blitz,2020-01-13 15:09:04.466000+01:00,2020-01-13 15:17:28.379000+01:00,white,300,21,GBRITO,1230,EvilSaintPL,1214,503.9,24.0,1,0,0,0,5,22,Black e4 e6 d4 d5,1214,-1,1230,-16,False
5062,AdF9ccJU,True,blitz,2020-01-12 18:44:26.583000+01:00,2020-01-12 18:54:59.819000+01:00,black,300,28,EvilSaintPL,1219,GiffroidV,1221,633.2,22.6,1,0,1,0,4,7,White e4 e5 Nf3 Nc6,1219,-1,1221,-2,False
5063,3Hf6bNnz,True,blitz,2020-01-12 18:33:56.299000+01:00,2020-01-12 18:38:20.411000+01:00,white,300,13,EvilSaintPL,1213,luvio,1238,264.1,20.3,1,0,0,0,8,14,White e4 e5 Nf3 d5,1213,1,1238,-25,False
5066,kqLcxIYK,True,blitz,2020-01-12 17:41:25.307000+01:00,2020-01-12 17:51:39.374000+01:00,black,300,30,EvilSaintPL,1219,comfortable_prash,1207,614.1,20.5,1,0,0,1,9,13,White e4 c5 Nf3 Nc6,1219,-1,1207,12,True
5067,vVirThth,True,blitz,2020-01-12 17:36:56.958000+01:00,2020-01-12 17:40:27.018000+01:00,white,300,16,TheDonJoe,1256,EvilSaintPL,1224,210.1,13.1,0,1,0,0,15,17,Black e4 e6 d4 d5,1224,-1,1256,-32,False
5068,qsZISZEg,True,blitz,2020-01-12 17:32:53.969000+01:00,2020-01-12 17:34:38.918000+01:00,black,300,10,umtcnr5,1216,EvilSaintPL,1218,104.9,10.5,1,0,1,0,8,6,no opens,1218,1,1216,2,True
5069,pfY5rtSK,True,blitz,2020-01-12 16:49:01.138000+01:00,2020-01-12 17:01:20.546000+01:00,black,300,38,GDLcsou,1218,EvilSaintPL,1212,739.4,19.5,1,0,1,0,11,7,Black e4 e6 Nf3 d5,1212,1,1218,-6,False
5070,BfEN5Q85,True,blitz,2020-01-12 16:36:09.359000+01:00,2020-01-12 16:48:09.783000+01:00,black,300,36,EvilSaintPL,1218,Edwarcossio,1196,720.4,20.0,1,0,1,0,6,17,White e4 d5 exd5 Qxd5,1218,-1,1196,22,True
5071,oeZMwvDh,True,blitz,2020-01-12 16:31:19.370000+01:00,2020-01-12 16:34:49.486000+01:00,black,300,9,SiulPucela,1214,EvilSaintPL,1212,210.1,23.3,0,0,0,0,11,11,no opens,1212,1,1214,-2,False
5072,wwZeU76p,True,blitz,2020-01-12 16:20:24.867000+01:00,2020-01-12 16:29:34.240000+01:00,white,300,30,EvilSaintPL,1205,Tataroglu,1267,549.4,18.3,1,0,1,0,13,10,White e4 e5 Nf3 Nc6,1205,1,1267,-62,False
5073,Uuem5jrc,True,blitz,2020-01-12 16:15:08.706000+01:00,2020-01-12 16:19:13.523000+01:00,black,300,14,Lord_Infamous,864,EvilSaintPL,1204,244.8,17.5,1,0,0,0,5,15,no opens,1204,1,864,340,True
5074,2n2SNctL,True,blitz,2020-01-12 16:05:51.193000+01:00,2020-01-12 16:13:38.520000+01:00,black,300,17,ProxiMars,1259,EvilSaintPL,1197,467.3,27.5,0,0,1,0,19,12,no opens,1197,1,1259,-62,False
5075,qF33BwbR,True,blitz,2020-01-12 15:59:47.752000+01:00,2020-01-12 16:04:35.561000+01:00,white,300,18,EvilSaintPL,1192,mysticofindia,1173,287.8,16.0,1,0,0,0,13,19,White e4 e5 Nf3 Nc6,1192,1,1173,19,True
5076,C9OWX3ys,True,blitz,2020-01-11 23:19:09.945000+01:00,2020-01-11 23:29:18.983000+01:00,black,300,26,Sonvat,1188,EvilSaintPL,1186,609.0,23.4,0,0,1,0,28,20,no opens,1186,1,1188,-2,False
5077,IilQT7XI,True,blitz,2020-01-11 23:08:24.264000+01:00,2020-01-11 23:18:47.276000+01:00,black,300,18,EvilSaintPL,1191,ugekiller,1204,623.0,34.6,0,0,0,0,20,20,White e4 e5 Nf3 Nf6,1191,-1,1204,-13,False
5078,wmCPy36P,True,blitz,2020-01-11 23:06:24.095000+01:00,2020-01-11 23:07:28.559000+01:00,white,300,7,dferruz,1193,EvilSaintPL,1197,64.5,9.2,0,0,0,0,9,8,Black d4 Nf6 c4 e6,1197,-1,1193,4,True
5079,ksq6VcuS,True,blitz,2020-01-11 21:31:21.110000+01:00,2020-01-11 21:32:44.693000+01:00,black,300,9,EvilSaintPL,1202,Apoliko_13,1204,83.6,9.3,0,0,0,0,11,10,White e4 e5 Nf3 Nf6,1202,-1,1204,-2,False
5080,V11mAgiZ,True,blitz,2020-01-11 21:17:46.316000+01:00,2020-01-11 21:29:32.998000+01:00,draw,300,39,EvilSaintPL,1205,maxvdv,1050,706.7,18.1,1,0,1,0,5,5,White e4 e5 Nf3 Nc6,1205,0,1050,155,True
5081,swn7BTcE,True,blitz,2020-01-11 21:03:08.168000+01:00,2020-01-11 21:14:35.047000+01:00,white,300,59,kret11,1188,EvilSaintPL,1211,686.9,11.6,0,0,1,0,61,7,Black e4 e6 d4 d5,1211,-1,1188,23,True
5082,IqEEehL9,True,blitz,2020-01-11 20:53:06.197000+01:00,2020-01-11 20:59:51.535000+01:00,white,300,23,EvilSaintPL,1204,bakircius,1257,405.3,17.6,0,1,1,0,8,7,White e4 e5 Nf3 Nc6,1204,1,1257,-53,False
5083,y2pHTfdF,True,blitz,2020-01-11 20:49:45.122000+01:00,2020-01-11 20:51:45.020000+01:00,black,300,10,ASamaniego,1286,EvilSaintPL,1196,119.9,12.0,1,0,1,0,6,5,Black e4 e6 Bc4 d5,1196,1,1286,-90,False
5084,l1yCXIvg,True,blitz,2020-01-11 02:01:56.287000+01:00,2020-01-11 02:12:37.970000+01:00,white,300,33,felito15,1223,EvilSaintPL,1201,641.7,19.4,1,0,1,0,9,5,Black e4 e6 Nf3 d5,1201,-1,1223,-22,False
5085,yk9LnFWp,True,blitz,2020-01-11 01:57:25.671000+01:00,2020-01-11 02:01:19.108000+01:00,black,300,22,EvilSaintPL,1207,PrairieFarm,1241,233.4,10.6,1,0,0,1,11,15,White e4 e5 Nf3 Nc6,1207,-1,1241,-34,False
5086,w6E2zjwU,True,blitz,2020-01-11 01:49:43.109000+01:00,2020-01-11 01:53:24.009000+01:00,white,300,22,EvilSaintPL,1197,keddar,1406,220.9,10.0,1,0,1,0,9,12,White e4 e5 Nf3 Nc6,1197,1,1406,-209,False
5087,C2CSThGG,True,blitz,2020-01-11 01:46:17.684000+01:00,2020-01-11 01:48:29.152000+01:00,white,300,10,Atzec666,1178,EvilSaintPL,1204,131.5,13.2,0,0,0,0,12,11,Black e4 e6 e5 c5,1204,-1,1178,26,True
5088,PqxWgOBv,True,blitz,2020-01-10 20:31:01.190000+01:00,2020-01-10 20:41:03.899000+01:00,black,300,59,EvilSaintPL,1210,joxema,1235,602.7,10.2,1,0,0,0,7,60,White e4 e5 Nf3 d6,1210,-1,1235,-25,False
5089,1LYvYLHD,True,blitz,2020-01-10 20:25:17.080000+01:00,2020-01-10 20:30:05.982000+01:00,black,300,18,Iago4e20,1263,EvilSaintPL,1202,288.9,16.0,1,0,1,0,13,11,no opens,1202,1,1263,-61,False
5090,n25FopQG,True,blitz,2020-01-10 20:04:47.459000+01:00,2020-01-10 20:14:42.529000+01:00,black,300,28,IndiaUts,1089,EvilSaintPL,1197,595.1,21.3,1,0,1,0,7,8,no opens,1197,1,1089,108,True
5091,Df4UfRn7,True,blitz,2020-01-10 19:59:30.509000+01:00,2020-01-10 20:03:49.665000+01:00,white,300,15,EvilSaintPL,1192,LordBergman,1149,259.2,17.3,1,0,1,0,6,6,White e4 c5 Nf3 d6,1192,1,1149,43,True
5092,Nvo7UGtj,True,blitz,2020-01-10 18:06:51.964000+01:00,2020-01-10 18:19:55.562000+01:00,white,300,55,EvilSaintPL,1185,Horseman64,1191,783.6,14.2,1,0,1,0,6,6,White e4 e5 Nf3 d6,1185,1,1191,-6,False
5093,6Fr9JWN4,True,blitz,2020-01-10 18:00:13.505000+01:00,2020-01-10 18:05:44.285000+01:00,white,300,20,carlhallberg,1196,EvilSaintPL,1191,330.8,16.5,0,1,0,0,18,22,no opens,1191,-1,1196,-5,False
5094,zacHXO6p,True,blitz,2020-01-10 17:47:32.549000+01:00,2020-01-10 17:59:35.677000+01:00,black,300,37,avgustustustus,1200,EvilSaintPL,1184,723.1,19.5,1,0,1,0,4,14,Black e4 e6 Nf3 d5,1184,1,1200,-16,False
5095,hkWd94IA,True,blitz,2020-01-10 17:36:04.495000+01:00,2020-01-10 17:43:39.774000+01:00,white,300,21,EvilSaintPL,1177,Daicalu,1213,455.3,21.7,1,0,0,1,7,7,White e4 e6 d4 d5,1177,1,1213,-36,False
5096,AvwqXq9r,True,blitz,2020-01-10 17:31:05.026000+01:00,2020-01-10 17:33:00.946000+01:00,white,300,10,EvilSaintPL,1174,Jovann1,994,115.9,11.6,1,0,1,0,7,6,White e4 c5 Nf3 Nc6,1174,1,994,180,True
5097,xCUlFuHt,True,blitz,2020-01-10 17:25:07.725000+01:00,2020-01-10 17:29:59.726000+01:00,black,300,16,WanderleyMissasse,1167,EvilSaintPL,1167,292.0,18.2,0,0,1,0,18,6,Black e4 e6 Bc4 d5,1167,1,1167,0,False
5098,wwx7fpEO,True,blitz,2020-01-10 17:15:59.547000+01:00,2020-01-10 17:24:47.313000+01:00,white,300,25,alehondaa,1105,EvilSaintPL,1174,527.8,21.1,0,1,1,0,9,6,Black e4 e6 Nc3 d5,1174,-1,1105,69,True
5099,vsnTAXGT,True,blitz,2020-01-10 17:08:13.101000+01:00,2020-01-10 17:14:20.798000+01:00,white,300,22,EvilSaintPL,1168,tahamacit,1169,367.7,16.7,1,0,1,0,4,14,White e4 e5 Nf3 Nc6,1168,1,1169,-1,False
5100,sjFGqPla,True,blitz,2020-01-10 14:52:46.931000+01:00,2020-01-10 15:05:53.545000+01:00,black,300,72,EvilSaintPL,1175,bakabaka228,1118,786.6,10.9,1,0,0,1,14,14,White e4 e6 d4 d5,1175,-1,1118,57,True
5101,l8tJkxvS,True,blitz,2020-01-10 14:36:38.025000+01:00,2020-01-10 14:48:56.782000+01:00,white,300,56,EvilSaintPL,1167,AboHussein,1245,738.8,13.2,1,0,1,0,12,13,White e4 e5 Nf3 d6,1167,1,1245,-78,False
5102,jBxSHWTn,True,blitz,2020-01-10 14:29:18.094000+01:00,2020-01-10 14:35:09.567000+01:00,black,300,19,Ali_Unver,1191,EvilSaintPL,1160,351.5,18.5,0,1,1,0,14,11,Black e4 e6 Nf3 d5,1160,1,1191,-31,False
5103,QsSJG778,True,blitz,2020-01-10 14:18:59.870000+01:00,2020-01-10 14:28:11.607000+01:00,black,300,25,zpektrum,1230,EvilSaintPL,1152,551.7,22.1,1,0,1,0,6,5,no opens,1152,1,1230,-78,False
5104,hwq8fSgT,True,blitz,2020-01-10 13:15:42.826000+01:00,2020-01-10 13:22:38.438000+01:00,white,300,15,EvilSaintPL,1146,lecoupon,1122,415.6,27.7,1,0,0,0,4,16,no opens,1146,1,1122,24,True
5105,cewy3m1T,True,blitz,2020-01-10 13:02:49.092000+01:00,2020-01-10 13:14:40.237000+01:00,white,300,42,Nick8844,1126,EvilSaintPL,1153,711.1,16.9,1,0,1,0,12,17,Black e4 e6 d4 d5,1153,-1,1126,27,True
5106,vC2oJJ3L,True,blitz,2020-01-10 13:00:24.898000+01:00,2020-01-10 13:01:48.771000+01:00,black,300,5,MassaOno,1180,EvilSaintPL,1146,83.9,16.8,0,0,0,0,7,7,no opens,1146,1,1180,-34,False
5107,ielgXUBP,True,blitz,2020-01-10 02:05:06.126000+01:00,2020-01-10 02:16:06.371000+01:00,white,300,22,EvilSaintPL,1139,CrushCandy,1150,660.2,30.0,1,0,0,0,10,23,no opens,1139,1,1150,-11,False
5108,FVP2B2yU,True,blitz,2020-01-10 01:48:42.693000+01:00,2020-01-10 01:58:03.684000+01:00,black,300,25,EvilSaintPL,1145,jlakshya,1133,561.0,22.4,0,0,0,1,27,10,White e4 e5 Nf3 Nc6,1145,-1,1133,12,True
5109,HYLIZy78,True,blitz,2020-01-08 21:27:13.149000+01:00,2020-01-08 21:40:28.019000+01:00,black,300,40,Evgengengen,1207,EvilSaintPL,1138,794.9,19.9,1,0,1,0,4,9,Black e4 e5 Nf3 Nc6,1138,1,1207,-69,False
5110,TrCGLWuz,True,blitz,2020-01-08 21:00:55.053000+01:00,2020-01-08 21:11:02.033000+01:00,white,300,30,ventura93,1122,EvilSaintPL,1144,607.0,20.2,1,0,1,0,15,5,Black d4 Nf6 c4 e6,1144,-1,1122,22,True
5111,NwefDRK8,True,blitz,2020-01-08 20:54:04.375000+01:00,2020-01-08 21:00:13.643000+01:00,black,300,21,EvilSaintPL,1149,ilija_sudo,1221,369.3,17.6,0,0,0,1,23,14,White e4 e5 Nf3 Nc6,1149,-1,1221,-72,False
5112,anJkZ2Pz,True,blitz,2020-01-08 19:27:38.137000+01:00,2020-01-08 19:32:16.262000+01:00,black,300,15,Navgad,1136,EvilSaintPL,1143,278.1,18.5,1,0,1,0,6,5,Black e4 e6 d4 d5,1143,1,1136,7,True
5113,xaXF924u,True,blitz,2020-01-08 19:23:41.518000+01:00,2020-01-08 19:26:27.471000+01:00,black,300,13,EvilSaintPL,1150,sihurdb,1083,166.0,12.8,1,0,0,0,6,15,White e4 d5 exd5 Qxd5,1150,-1,1083,67,True
5114,BD0QZV7X,True,blitz,2020-01-08 19:17:52.117000+01:00,2020-01-08 19:22:33.471000+01:00,black,300,20,IIInpoTbI,1208,EvilSaintPL,1143,281.4,14.1,1,0,1,0,8,7,no opens,1143,1,1208,-65,False
5115,gQiH6BQR,True,blitz,2020-01-08 19:11:56.843000+01:00,2020-01-08 19:17:27.758000+01:00,black,300,19,EvilSaintPL,1148,Kaan_Pehlivan,1174,330.9,17.4,1,0,0,1,5,10,White e4 e5 Nf3 Nc6,1148,-1,1174,-26,False
5116,7ygaLT9r,True,blitz,2020-01-08 19:03:36.782000+01:00,2020-01-08 19:10:47.173000+01:00,black,300,26,EvilSaintPL,1155,funbunmann,1134,430.4,16.6,1,0,0,0,6,28,White e4 e5 Nf3 d6,1155,-1,1134,21,True
5117,LO4wKXdb,True,blitz,2020-01-07 20:23:09.565000+01:00,2020-01-07 20:28:37.050000+01:00,black,300,15,cohengreen,1223,EvilSaintPL,1147,327.5,21.8,0,1,1,0,11,9,no opens,1147,1,1223,-76,False
5118,ZOLvxixb,True,blitz,2020-01-07 20:12:23.644000+01:00,2020-01-07 20:20:59.027000+01:00,white,300,24,EvilSaintPL,1141,QasimQasimli,1095,515.4,21.5,1,0,1,0,7,11,White e4 d5 exd5 Qxd5,1141,1,1095,46,True
5119,iBkQWDiC,True,blitz,2020-01-07 19:49:18.300000+01:00,2020-01-07 20:00:06.166000+01:00,black,300,27,MrPernicek,1126,EvilSaintPL,1135,647.9,24.0,0,1,1,0,7,5,Black d4 Nf6 c4 e6,1135,1,1126,9,True
5120,LCDt5Wyn,True,blitz,2020-01-07 16:44:21.574000+01:00,2020-01-07 16:55:16.410000+01:00,black,300,31,imranjan,1033,EvilSaintPL,1130,654.8,21.1,0,1,1,0,16,7,Black e4 e6 d4 d5,1130,1,1033,97,True
5121,0seza6hn,True,blitz,2020-01-07 16:13:38.620000+01:00,2020-01-07 16:27:22.895000+01:00,white,300,37,EvilSaintPL,1124,nestorflorenciano,1093,824.3,22.3,1,0,1,0,9,9,no opens,1124,1,1093,31,True
5122,4cX4OCEg,True,blitz,2020-01-07 16:04:08.236000+01:00,2020-01-07 16:12:31.118000+01:00,white,300,24,asistplus,1129,EvilSaintPL,1131,502.9,21.0,1,0,0,1,6,17,Black e4 e6 Nf3 d5,1131,-1,1129,2,True
5123,UpkLV0Ip,True,blitz,2020-01-06 23:17:35.778000+01:00,2020-01-06 23:29:22.409000+01:00,white,300,35,EvilSaintPL,1124,benjy_19,1138,706.6,20.2,1,0,0,0,8,36,no opens,1124,1,1138,-14,False
5124,rlEZW9xv,True,blitz,2020-01-06 23:06:47.224000+01:00,2020-01-06 23:17:00.099000+01:00,black,300,26,BreezeGun,1106,EvilSaintPL,1118,612.9,23.6,1,0,1,0,6,5,no opens,1118,1,1106,12,True
5125,IOPsvk24,True,blitz,2020-01-06 19:49:44.782000+01:00,2020-01-06 20:02:36.891000+01:00,black,300,40,EvilSaintPL,1123,hocolim,1162,772.1,19.3,1,0,1,0,10,11,White e4 e5 Nf3 Nc6,1123,-1,1162,-39,False
5126,nRq7qvpR,True,blitz,2020-01-06 19:40:31.716000+01:00,2020-01-06 19:47:38.232000+01:00,white,300,23,EvilSaintPL,1116,Dixondj1,1149,426.5,18.5,1,0,1,0,4,4,White e4 e5 Nf3 Nc6,1116,1,1149,-33,False
5127,Ng22Okln,True,blitz,2020-01-06 19:38:39.377000+01:00,2020-01-06 19:39:15.328000+01:00,white,300,4,krunkenwagon,1193,EvilSaintPL,1121,36.0,9.0,0,0,0,0,6,5,Black d4 Nf6 c4 e6,1121,-1,1193,-72,False
5128,aYa4O81g,True,blitz,2020-01-06 16:01:02.284000+01:00,2020-01-06 16:07:33.168000+01:00,black,300,22,burking07,1200,EvilSaintPL,1113,390.9,17.8,1,0,1,0,7,16,Black e4 e6 Nf3 d5,1113,1,1200,-87,False
5129,D6mV02Bd,True,blitz,2020-01-06 15:48:26.194000+01:00,2020-01-06 15:59:48.967000+01:00,black,300,65,EvilSaintPL,1119,ghost,1102,682.8,10.5,0,0,0,0,67,67,White e4 e5 Nf3 Nc6,1119,-1,1102,17,True
5130,RkLZFmiN,True,blitz,2020-01-06 15:33:49.315000+01:00,2020-01-06 15:46:36.197000+01:00,black,300,42,Girgel,1097,EvilSaintPL,1113,766.9,18.3,1,0,1,0,17,10,Black e4 e6 e5 c5,1113,1,1097,16,True
5131,5NwI0pli,True,blitz,2020-01-06 14:44:02.699000+01:00,2020-01-06 14:50:21.223000+01:00,white,300,19,EvilSaintPL,1107,jredberg,1097,378.5,19.9,1,0,1,0,11,12,White e4 e5 Nf3 Nc6,1107,1,1097,10,True
5132,auVAw2VU,True,blitz,2020-01-06 03:10:16.775000+01:00,2020-01-06 03:18:35.222000+01:00,draw,300,58,binboga146,1077,EvilSaintPL,1107,498.4,8.6,0,1,0,0,10,59,Black e4 e6 e5 c5,1107,0,1077,30,True
5133,v8CMozRt,True,blitz,2020-01-05 19:42:33.252000+01:00,2020-01-05 19:52:15.937000+01:00,white,300,45,EvilSaintPL,1101,K918273,1070,582.7,12.9,1,0,0,0,23,46,no opens,1101,1,1070,31,True
5134,wEf8506I,True,blitz,2020-01-05 19:34:05.266000+01:00,2020-01-05 19:42:03.173000+01:00,white,300,46,Neirba,1124,EvilSaintPL,1107,477.9,10.4,1,0,1,0,7,9,Black e4 e6 Nf3 d5,1107,-1,1124,-17,False
5135,5EPcw2yU,True,blitz,2020-01-05 19:29:48.086000+01:00,2020-01-05 19:33:01.218000+01:00,white,300,19,EvilSaintPL,1103,berk527,973,193.1,10.2,0,0,0,0,21,20,White e4 e5 Nf3 Nc6,1103,1,973,130,True
5136,sm6bttDu,True,blitz,2020-01-05 19:25:53.813000+01:00,2020-01-05 19:29:13.991000+01:00,black,300,16,EvilSaintPL,1109,Nikolaj23,1140,200.2,12.5,1,0,1,0,6,6,White e4 d5 exd5 Qxd5,1109,-1,1140,-31,False
5137,ZCx53JYE,True,blitz,2020-01-05 19:18:26.429000+01:00,2020-01-05 19:24:49.074000+01:00,white,300,19,Maurex16,1190,EvilSaintPL,1114,382.6,20.1,0,0,0,0,21,20,Black e4 e6 d4 d5,1114,-1,1190,-76,False
5138,U5Xm4Q4i,True,blitz,2020-01-05 19:05:25.709000+01:00,2020-01-05 19:15:51.815000+01:00,black,300,33,Shikuno,1110,EvilSaintPL,1107,626.1,19.0,0,1,1,0,14,10,Black e4 e6 e5 c5,1107,1,1110,-3,False
5139,PpLrglyo,True,blitz,2020-01-05 17:25:14.081000+01:00,2020-01-05 17:35:20.826000+01:00,white,300,35,EvilSaintPL,1099,onidsama,1167,606.7,17.3,0,1,1,0,17,6,White e4 e5 Nf3 Nc6,1099,1,1167,-68,False
5140,l3TW4mW3,True,blitz,2020-01-05 17:09:11.630000+01:00,2020-01-05 17:23:54.133000+01:00,draw,300,73,EvilSaintPL,1098,thjayzed,1169,882.5,12.1,1,0,0,0,13,75,no opens,1098,0,1169,-71,False
5141,U72WlAho,True,blitz,2020-01-05 16:53:02.703000+01:00,2020-01-05 16:56:59.058000+01:00,white,300,15,slcImpossible,1057,EvilSaintPL,1105,236.4,15.8,1,0,1,0,5,6,Black e4 e6 d4 d5,1105,-1,1057,48,True
